"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Perception of the Ambiguous Motion Quartet: a Stimulus-Observer Interaction Approach","https://scispace.com/paper/perception-of-the-ambiguous-motion-quartet-a-stimulus-z7hiu88n8js7","","","","Charlotte Boeykens
Johan Wagemans
Pieter Moors","10.1167/jov.21.13.12","","Visual perception is the result of a highly complex process depending on both stimulus and observer characteristics and, importantly, their interactions. Generating robust theories and making precise predictions in light of this complexity can be challenging, and the interaction of stimulus- and observer-related effects is often neglected or understated. In the current study, we examined inter- and intra-individual differences and the effects of a wide range of three stimulus characteristics (i.e., spatial distance, temporal distance, and spatial location). Our results indicate that not all individuals show the same group average stimulus-driven effects on the perception of a motion quartet and that these effects are not always equal across the entire stimulus range. Moreover, we observed that there are clear individual differences in spontaneous perceptual dynamics and that these can be overridden by some but not all stimulus manipulations. We conclude that considering different stimulus manipulations, different observers, and their interactions can provide a more nuanced and informative view on the processes governing visual perception. This study examines the effect of spatial distance, spatiotemporal distance, spatial location, and individual differences on the perception of the ambiguous motion quartet.","This study investigates the complex interaction between stimulus and observer characteristics in visual perception, revealing individual differences in spontaneous perceptual dynamics and the impact of various stimulus manipulations on the perception of an ambiguous motion quartet."
"Quantitative description of the laws of perceptual grouping by means of the principleof representational minimum description length","https://scispace.com/paper/quantitative-description-of-the-laws-of-perceptual-grouping-4g2t0cr5kh","2008","Journal Article","Journal of Optical Technology","Alexey Potapov
V. G. Petrochenko","10.1364/JOT.75.000509","","This paper discusses the problem of quantitatively describing the laws of perceptive grouping developed in Gestalt psychology and their use in computer vision. For a unified description of the Gestalt laws, the principle of representational minimum description length is proposed. Psychophysical experiments have been carried out in which it is established that the probability that a person will distinguish a stimulus depends predominantly on the information content of the stimulus, expressed in the reduction of the description length (in the framework of the given representation) of the elements of the visual scene when the stimulus is described separately from the field elements. A computer model is constructed and experimentally checked that groups the structural elements of the image, based on an informational criterion and a representation that embodies some of the Gestalt laws.","This paper discusses the problem of quantitatively describing the laws of perceptive grouping developed in Gestalt psychology and their use in computer vision and the principle of representational minimum description length is proposed."
"Dynamics and context dependence of visual category learning","https://scispace.com/paper/dynamics-and-context-dependence-of-visual-category-learning-502fe3zosj","2000","Journal Article","Spatial Vision","Ingo Rentschler
Martin Jüttner","10.1163/156856800741234","","Visual category learning by humans is observed within a paradigm of supervised learning. Mental representations for recognition are reconstructed from the observed data structures by fitting to them predicted classification data obtained from similarity-based models of recognition on the one hand and machine vision systems for image understanding on the other hand. These principles are illustrated with examples concerning the dynamics and the dependence on context of processes of category learning.","These principles are illustrated with examples concerning the dynamics and the dependence on context of processes of category learning."
"Bayesian integration of position and orientation cues in perception of biological and non-biological forms","https://scispace.com/paper/bayesian-integration-of-position-and-orientation-cues-in-3odxr5jzfa","2014","Journal Article","Frontiers in Human Neuroscience","Steven M. Thurman
Hongjing Lu","10.3389/FNHUM.2014.00091","","Visual form analysis is fundamental to shape perception and likely plays a central role in perception of more complex dynamic shapes, such as moving objects or biological motion. Two primary form-based cues serve to represent the overall shape of an object: the spatial position and the orientation of locations along the boundary of the object. However, it is unclear how the visual system integrates these two sources of information in dynamic form analysis, and in particular how the brain resolves ambiguities due to sensory uncertainty and/or cue conflict. In the current study, we created animations of sparsely-sampled dynamic objects (human walkers or rotating squares) comprised of oriented Gabor patches in which orientation could either coincide or conflict with information provided by position cues. When the cues were incongruent, we found a characteristic trade-off between position and orientation information whereby position cues increasingly dominated perception as the relative uncertainty of orientation increased and vice versa. Furthermore, we found no evidence for differences in the visual processing of biological and non-biological objects, casting doubt on the claim that biological motion may be specialized in the human brain, at least in specific terms of form analysis. To explain these behavioral results quantitatively, we adopt a probabilistic template-matching model that uses Bayesian inference within local modules to estimate object shape separately from either spatial position or orientation signals. The outputs of the two modules are integrated with weights that reflect individual estimates of subjective cue reliability, and integrated over time to produce a decision about the perceived dynamics of the input data. Results of this model provided a close fit to the behavioral data, suggesting a mechanism in the human visual system that approximates rational Bayesian inference to integrate position and orientation signals in dynamic form analysis.","A probabilistic template-matching model is adopted that uses Bayesian inference within local modules to estimate object shape separately from either spatial position or orientation signals, and the outputs of the two modules are integrated with weights that reflect individual estimates of subjective cue reliability, and integrated over time to produce a decision about the perceived dynamics of the input data."
"eLife assessment: The asymmetric transfers of visual perceptual learning determined by the stability of geometrical invariants","https://scispace.com/paper/elife-assessment-the-asymmetric-transfers-of-visual-185llpbbwa","2024","Peer Review","","S. P. Arun","10.7554/elife.93959.1.sa2","","We could recognize the dynamic world quickly and accurately benefiting from extracting invariance from highly variable scenes, and this process can be continuously optimized through visual perceptual learning. It is widely accepted that more stable invariants are prior to be perceived in the visual system. But how the structural stability of invariants affects the process of perceptual learning remains largely unknown. We designed three geometrical invariants with varying levels of stability for perceptual learning: projective (e.g., collinearity), affine (e.g., parallelism), and Euclidean (e.g., orientation) invariants, following the Klein’s Erlangen program. We found that the learning effects of low-stability invariants could transfer to those with higher stability, but not vice versa. To uncover the mechanism of the asymmetric transfers, we used deep neural networks to simulate the learning procedure and further discovered that more stable invariants were learned faster. Additionally, the analysis of the network’s weight changes across layers revealed that training on less stable invariants induced more changes in lower layers. These findings suggest that the process of perceptual learning in extracting different invariants is consistent with the Klein hierarchy of geometries and the relative stability of the invariants plays a crucial role in the mode of learning and generalization. ","The stability of geometrical invariants affects the asymmetric transfers of visual perceptual learning. Learning effects of low-stability invariants can transfer to those with higher stability, but not vice versa."
"A Bayesian framework for cue integration in multistable grouping: Proximity, collinearity, and orientation priors in zigzag lattices","https://scispace.com/paper/a-bayesian-framework-for-cue-integration-in-multistable-1sixcgcncj","2008","Journal Article","Journal of Vision","Peter Claessens
Peter Claessens
Johan Wagemans","10.1167/8.7.33","","Integration of proximity and good continuation cues is analyzed as a probabilistic inference problem in contour grouping. A Bayesian framework was tested in a multistable dot lattice experiment. In rectangular lattices, distance ratio and global orientation of rows and columns were manipulated. Discollinearity was introduced by imposing zigzag in one orientation, by either fixed or stochastic displacement of elements. Results indicate that proximity and good continuation are generally treated as independent sources of information, added to prior orientation log-odds to produce the odds of grouping percepts. Distance likelihood is well captured by a power law, and discollinearity likelihoods by generalized Laplace distributions, with higher kurtosis for stochastic zigzag. While observers prefer vertical over horizontal orientations, the exact prior distribution is idiosyncratic. Perceptual grouping along cardinal axes is less affected by distance, but more by discollinearity, than along oblique orientations. Results are qualitatively and quantitatively compared to ecological statistics of contours (J. H. Elder & R. M. Goldberg, 2002). The potential of hierarchically extended Bayes models for a better understanding of principles in cue integration is discussed.","Results indicate that conceptual grouping along cardinal axes is less affected by distance, but more by discollinearity, than along oblique orientations, and the potential of hierarchically extended Bayes models for a better understanding of principles in cue integration is discussed."
"The asymmetric transfers of visual perceptual learning determined by the stability of geometrical invariants","https://scispace.com/paper/the-asymmetric-transfers-of-visual-perceptual-learning-3twssi6ln8","2024","Journal Article","bioRxiv","Yan Yang
Yan Zhuo
Zhentao Zuo
Tiangang Zhuo
Lin Chen","10.1101/2024.01.02.573923","","We could recognize the dynamic world quickly and accurately benefiting from extracting invariance from highly variable scenes, and this process can be continuously optimized through visual perceptual learning. It is widely accepted that more stable invariants are prior to be perceived in the visual system. But how the structural stability of invariants affects the process of perceptual learning remains largely unknown. We designed three geometrical invariants with varying levels of stability for perceptual learning: projective (e.g., collinearity), affine (e.g., parallelism), and Euclidean (e.g., orientation) invariants, following the Klein’s Erlangen program. We found that the learning effects of low-stability invariants could transfer to those with higher stability, but not vice versa. To uncover the mechanism of the asymmetric transfers, we used deep neural networks to simulate the learning procedure and further discovered that more stable invariants were learned faster. Additionally, the analysis of the network’s weight changes across layers revealed that training on less stable invariants induced more changes in lower layers. These findings suggest that the process of perceptual learning in extracting different invariants is consistent with the Klein hierarchy of geometries and the relative stability of the invariants plays a crucial role in the mode of learning and generalization.","These findings suggest that the process of perceptual learning in extracting different invariants is consistent with the Klein hierarchy of geometries and the relative stability of the invariants plays a crucial role in the mode of learning and generalization."
"Idiosyncratic Perception: A Link Between Acuity, Perceived Position, and Apparent Size","https://scispace.com/paper/idiosyncratic-perception-a-link-between-acuity-perceived-1tfmopz1ov","2020","Posted Content","bioRxiv","Zixuan Wang
Yuki Murai
David Whitney","10.1101/2020.06.09.143081","","Perceiving the positions of objects is a prerequisite for most other visual and visuomotor functions, but human perception of object position varies from one individual to the next. The source of these individual differences in perceived position and their perceptual consequences are unknown. Here, we tested whether idiosyncratic biases in the underlying representation of visual space propagate across different levels of visual processing. In Experiment 1, using a position matching task, we found stable, observer-specific compressions and expansions within local regions throughout the visual field. We then measured Vernier acuity (Experiment 2) and perceived size of objects (Experiment 3) across the visual field and found that individualized spatial distortions were closely associated with variations in both visual acuity and apparent object size. Our results reveal idiosyncratic biases in perceived position and size, originating from a heterogeneous spatial resolution that carries across the visual hierarchy.","The results reveal idiosyncratic biases in perceived position and size, originating from a heterogeneous spatial resolution that carries across the visual hierarchy."
"Multistability and Metastability in Perceptual and Brain Dynamics","https://scispace.com/paper/multistability-and-metastability-in-perceptual-and-brain-1w3nezqxav","1995","Book Chapter","","J. A. S. Kelso
Pamela Case
T. Holroyd
E. Horvath
J. Rączaszek
Betty Tuller
Mingzhou Ding","10.1007/978-3-642-78411-8_9","","In this paper we demonstrate that vision, speech and language may exhibit self-organizing dynamic properties including transitions between perceptual states, multistability, instability, and hysteresis Theses features illustrate a crucial characteristic of perpecptual organization, namely, the ability to function coherently yet retain some degree of flexibility We propose the generic dynamical mechanism of intermittency as a way to flexibly enter and exit perceptual states, and suggest that this mechanism is exploited in coordinated perceptual and neural behavior","It is demonstrated that vision, speech and language may exhibit self-organizing dynamic properties including transitions between perceptual states, multistability, instability, and hysteresis, and the generic dynamical mechanism of intermittency is proposed as a way to flexibly enter and exit perceptual states."
"Reviewer #1 (Public Review): The asymmetric transfers of visual perceptual learning determined by the stability of geometrical invariants","https://scispace.com/paper/reviewer-1-public-review-the-asymmetric-transfers-of-visual-3oqnehmyr9","2024","Peer Review","","","10.7554/elife.93959.1.sa1","","We could recognize the dynamic world quickly and accurately benefiting from extracting invariance from highly variable scenes, and this process can be continuously optimized through visual perceptual learning. It is widely accepted that more stable invariants are prior to be perceived in the visual system. But how the structural stability of invariants affects the process of perceptual learning remains largely unknown. We designed three geometrical invariants with varying levels of stability for perceptual learning: projective (e.g., collinearity), affine (e.g., parallelism), and Euclidean (e.g., orientation) invariants, following the Klein’s Erlangen program. We found that the learning effects of low-stability invariants could transfer to those with higher stability, but not vice versa. To uncover the mechanism of the asymmetric transfers, we used deep neural networks to simulate the learning procedure and further discovered that more stable invariants were learned faster. Additionally, the analysis of the network’s weight changes across layers revealed that training on less stable invariants induced more changes in lower layers. These findings suggest that the process of perceptual learning in extracting different invariants is consistent with the Klein hierarchy of geometries and the relative stability of the invariants plays a crucial role in the mode of learning and generalization. ","The learning effects of low-stability invariants transfer asymmetrically to those with higher stability, and this transfer is consistent with the Klein hierarchy of geometries."
"Bilateral Symmetry and Perceptual Reversals","https://scispace.com/paper/bilateral-symmetry-and-perceptual-reversals-3idthosqcv","2014","Journal Article","Perception","Jan B. Deregowski","10.1068/P7561","","Imposition of patterns varying in symmetry about the observer's median plane on a reversible figure affects duration for which each of the fluctuating percepts is experienced. Symmetry of the imposed patterns is associated with lesser difference between the two durations. This effect is particularly pronounced when the patterns are enantiomorphic and therefore jointly form a symmetrical pattern, but is also present when the patterns are symmetrical but unrelated.","Symmetry of the imposed patterns is associated with lesser difference between the two durations when the patterns are enantiomorphic and therefore jointly form a symmetrical pattern, but is also present when the pattern are symmetrical but unrelated."
"Multi-dimensional state space of perception","https://scispace.com/paper/multi-dimensional-state-space-of-perception-d0va0odvwo","2007","","","Tadasu Oyama
Hisao Miyano","","","A typical traditional psychophysics has been concerned with a functional relation between a single sensory dimension and a single physical dimension. However, a perceptual object is usually defined by many perceptual dimensions and related to many physical dimensions. Accordingly a multidimensional state-space model of perception is proposed. The state space of visual perception consists of several dimensions including perceptual dimensions of color, shape, size, as well as spatial dimensions. A point in the state space represents a perceptual object which has some color, size, shape, and is located at a certain point in the visual space of an observer. Different points in the state space correspond to different perceptual objects in some perceptual characteristics and/or in location. Distances between these points correspond to differences in perceptual characteristics and/or perceived spatial separation. Interactions between different points indicate some perceptual phenomena related to these objects, e.g. perceptual grouping, apparent motion, etc.","In this article, a multidimensional state-space model of visual perception is proposed, which consists of several dimensions including perceptual dimensions of color, shape, size, as well as spatial dimensions."
"Spatial grouping modulates the link between individual alpha frequency and temporal integration windows in crowding","https://scispace.com/paper/spatial-grouping-modulates-the-link-between-individual-alpha-0uvbbvqfdp8e","2025","Journal Article","","Alessia Santoni
Luca Ronconi
Jason Samaha","10.1101/2025.09.02.673743","","Previous research has linked endogenous alpha oscillations (~7-13 Hz) to temporal integration windows in visual perception, with higher individual alpha frequency (IAF) predicting improved temporal segregation. Here, we investigated whether alpha-rhythmic temporal integration is a factor in visual crowding and whether this relationship is mediated by spatial grouping mechanisms. 47 participants performed a Vernier discrimination task, in which we manipulated both the stimulus onset asynchrony (SOA) between flankers and targets, and the spatial configuration of the flankers. Specifically, flankers were arranged to either induce crowding or ""uncrowding"", through the manipulation of good-Gestalt properties. Our results show that crowding has a temporal integration period of around 170 ms but this varies substantially across individuals. Importantly, resting-state IAF predicted individual variance in temporal integration windows: individuals with faster endogenous alpha rhythms could begin to segregate targets from distractors at shorter SOAs. Crucially, this effect was specific for crowding-inducing flankers and disappeared when flankers led to uncrowding. These results suggest that top-down spatial grouping can overwrite the temporal integration constraint imposed by alpha oscillations, highlighting both the relevance of alpha for understanding limits on peripheral visual processing as well as the flexible and context-dependent role of alpha in temporal integration. ","Individual alpha frequency predicts temporal integration windows in visual crowding, but spatial grouping mechanisms can overwrite this constraint, allowing individuals with faster alpha rhythms to segregate targets from distractors at shorter stimulus onset asynchronies."
"Perceptual Learning – Perceptual Changes in Learning New Categories : An extended abstract (autoreferat) submitted in partial fulfillment of the requirements for the degree of Ph.D. in Psychology","https://scispace.com/paper/perceptual-learning-perceptual-changes-in-learning-new-20dyskg1o6","2015","Dissertation","","Alexander Gerganov","","","Perceptual learning traditionally focuses on studying early plasticity in the sensory pathways. Categorization is a task typically attributed to relatively higher-level cognition. This dissertation explores whether visual categorization of simple objects involves perceptual learning.
A simple, physiologically plausible neural network model is put forward to demonstrate how both supervised and unsupervised learning could take place in visual categorization. The model shows how early perceptual representations could be formed, adjusted and reorganized without feedback. At the same time, the re-weighting of the connections between low-level representations and mid-level perceptual structures allows the selective filtering of early-level information and the formation through supervised learning of perceptual detectors for characteristic parts of objects. The model demonstrates how perceptual learning processes could take place in seemingly higher-level tasks like categorical learning of simple objects.
Several experiments, using a position transfer paradigm in categorical learning of simple objects, are presented in addition to the new model. They confirm empirically the claims of the model: that visual categorical learning involves lower-level perceptual learning processes. Evidence for such processes is found in the incomplete transfer of learning when the stimuli are presented at a new location in the visual field. This effect is observed even when the participants’ categorization strategy is very simple and explicit. These results complement a large pool of similar findings for arguably lower-level perceptual tasks like vernier discrimination or orientation judgment.
This dissertation argues that visual categorical learning of simple objects involves low-level perceptual learning processes, similar to the processes in typical sensory perceptual tasks.","In this article, a simple, physiologically plausible neural network model is put forward to demonstrate how both supervised and unsupervised learning could take place in visual categorization, and the model shows how early perceptual representations could be formed, adjusted and reorganized without feedback."
"How Do Multiple Inducers Group in Perceptual Completion Stimuli - Psychophysics and Modeling.","https://scispace.com/paper/how-do-multiple-inducers-group-in-perceptual-completion-2p44jxghb0","2015","Journal Article","Journal of Vision","Gal Nir
Ohad ben Shahar","10.1167/15.12.843","","Visual completion, the perceptual process of completing visual information missing due to occlusion, is a fundamental organizational process that facilitates much of higher level vision. The general problem of contour completion is typically divided into the grouping problem and the shape interpolation problem. The latter deals with the ability of the visual system to complete the gaps in occluded objects and by that to facilitate recognition and other higher level visual tasks. The grouping problem, on the other hand, deals with the process that pairs specific inducers (the points in the visual stimulus where the occluder meets the occluded object) between which completion occurs. While previous computational work has addressed mostly the shape problem, perceptual work has addressed both issues. Even so, perceptual studies on the grouping problem have been restricted to the conditions by under which a given pair of inducers is indeed grouped to induce a completed contour, rather than to studying how inducers are grouped in multi-inducer scenarios. Here we investigate the grouping problem in stimuli with two pairs of inducers, exploring psychophysically the stimuli features that lead to the selection of a specific grouping decision from the set of all possible groupings. We employ a dot localization paradigm (Guttman and Kellman, 2004) and report grouping results based on the independent parameters of the geometric properties of the shape, including inducer distance, orientation difference, curvature, etc... Using these findings we developed a model that quantifies inducer grouping during visual completion in a way that extends the popular relatability theory (Kellman and Shipley, 1991) and readily allows the future incorporation of top-down factors like familiarity and attention. Meeting abstract presented at VSS 2015.","A model that quantifies inducer grouping during visual completion in a way that extends the popular relatability theory and readily allows the future incorporation of top-down factors like familiarity and attention is developed."
"Neural decoding dissociates perceptual grouping between proximity and similarity in visual perception","https://scispace.com/paper/neural-decoding-dissociates-perceptual-grouping-between-2ign2riw","2022","Journal Article","Cerebral cortex","Jun Li","10.1093/cercor/bhac308","","Unlike single grouping principle, cognitive neural mechanism underlying the dissociation across two or more grouping principles is still unclear. In this study, a dimotif lattice paradigm that can adjust the strength of one grouping principle was used to inspect how, when, and where the processing of two grouping principles (proximity and similarity) were carried out in human brain. Our psychophysical findings demonstrated that similarity grouping effect was enhanced with reduced proximity effect when the grouping cues of proximity and similarity were presented simultaneously. Meanwhile, EEG decoding was performed to reveal the specific cognitive patterns involved in each principle by using time-resolved MVPA. More importantly, the onsets of dissociation between 2 grouping principles coincided within 3 time windows: the early-stage proximity-defined local visual element arrangement in middle occipital cortex, the middle-stage processing for feature selection modulating low-level visual cortex such as inferior occipital cortex and fusiform cortex, and the high-level cognitive integration to make decisions for specific grouping preference in the parietal areas. In addition, it was discovered that the brain responses were highly correlated with behavioral grouping. Therefore, our study provides direct evidence for a link between the human perceptual space of grouping decision-making and neural space of brain activation patterns. ","In this article , a dimotif lattice paradigm that can adjust the strength of one grouping principle was used to inspect how, when, and where the processing of two grouping principles (proximity and similarity) were carried out in human brain."
"Capturing human categorization of natural images at scale by combining deep networks and cognitive models","https://scispace.com/paper/capturing-human-categorization-of-natural-images-at-scale-by-l2kt31gpik","2019","Journal Article","arXiv: Computer Vision and Pattern Recognition","Ruairidh M. Battleday
Joshua C. Peterson
Thomas L. Griffiths","10.1038/S41467-020-18946-Z","","Human categorization is one of the most important and successful targets of cognitive modeling in psychology, yet decades of development and assessment of competing models have been contingent on small sets of simple, artificial experimental stimuli. Here we extend this modeling paradigm to the domain of natural images, revealing the crucial role that stimulus representation plays in categorization and its implications for conclusions about how people form categories. Applying psychological models of categorization to natural images required two significant advances. First, we conducted the first large-scale experimental study of human categorization, involving over 500,000 human categorization judgments of 10,000 natural images from ten non-overlapping object categories. Second, we addressed the traditional bottleneck of representing high-dimensional images in cognitive models by exploring the best of current supervised and unsupervised deep and shallow machine learning methods. We find that selecting sufficiently expressive, data-driven representations is crucial to capturing human categorization, and using these representations allows simple models that represent categories with abstract prototypes to outperform the more complex memory-based exemplar accounts of categorization that have dominated in studies using less naturalistic stimuli.","It is found that selecting sufficiently expressive, data-driven representations is crucial to capturing human categorization, and using these representations allows simple models that represent categories with abstract prototypes to outperform the more complex memory-based exemplar accounts of categorization that have dominated in studies using less naturalistic stimuli."
"Ecological statistics of Gestalt laws for the perceptual organization of contours.","https://scispace.com/paper/ecological-statistics-of-gestalt-laws-for-the-perceptual-12g84cxnl5","2002","Journal Article","Journal of Vision","James H. Elder
Richard Myer Goldberg","10.1167/2.4.5","","Although numerous studies have measured the strength of visual grouping cues for controlled psychophysical stimuli, little is known about the statistical utility of these various cues for natural images. In this study, we conducted experiments in which human participants trace perceived contours in natural images. These contours are automatically mapped to sequences of discrete tangent elements detected in the image. By examining relational properties between pairs of successive tangents on these traced curves, and between randomly selected pairs of tangents, we are able to estimate the likelihood distributions required to construct an optimal Bayesian model for contour grouping. We employed this novel methodology to investigate the inferential power of three classical Gestalt cues for contour grouping: proximity, good continuation, and luminance similarity. The study yielded a number of important results: (1) these cues, when appropriately defined, are approximately uncorrelated, suggesting a simple factorial model for statistical inference; (2) moderate image-to-image variation of the statistics indicates the utility of general probabilistic models for perceptual organization; (3) these cues differ greatly in their inferential power, proximity being by far the most powerful; and (4) statistical modeling of the proximity cue indicates a scale-invariant power law in close agreement with prior psychophysics.","This study conducted experiments in which human participants trace perceived contours in natural images, and employed this novel methodology to investigate the inferential power of three classical Gestalt cues for contour grouping: proximity, good continuation, and luminance similarity."
"Perception of the ambiguous motion quartet: a stimulus-observer interaction approach","https://scispace.com/paper/perception-of-the-ambiguous-motion-quartet-a-stimulus-1jvanujr5g","2020","Posted Content","","Charlotte Boeykens
Johan Wagemans
Pieter Moors","10.31234/OSF.IO/T5P6G","","Visual perception is the result of a highly complex process depending on both stimulus and observer characteristics and importantly, their interactions. Generating robust theories and making precise predictions in light of this complexity can be challenging and the interaction of stimulus- and observer-related effects is often neglected or understated. In the current study, we examined inter- and intra-individual differences and the effects of a wide range of three stimulus characteristics (i.e., spatial distance, temporal distance, and spatial location). Our results indicate that not all individuals show the same group average stimulus-driven effects on the perception of a MQ, and that these effects are not always equal across the entire stimulus range. Moreover, we observed that there are clear individual differences in spontaneous perceptual dynamics and that these can be overridden by some, but not all stimulus manipulations. We conclude that considering different stimulus manipulations and different observers and their interactions can provide a more nuanced and informative view on the processes governing visual perception.","It is concluded that considering different stimulus manipulations and different observers and their interactions can provide a more nuanced and informative view on the processes governing visual perception."
"Expert perceivers and perceptual learning.","https://scispace.com/paper/expert-perceivers-and-perceptual-learning-494o1pina3","1999","Journal Article","Behavioral and Brain Sciences","Paul T. Sowden","10.1017/S0140525X99552023","","Expert perceivers may learn more than just where to apply visual processing, or which part of the output from the visual system to attend to. Their early visual system may be modified, as a result of their specific needs, through a process of early visual learning. We argue that this is, in effect, a form of long-term, indirect cognitive penetration of early vision.","It is argued that expert perceivers' early visual system may be modified, as a result of their specific needs, through a process of early visual learning, which is a form of long-term, indirect cognitive penetration of early vision."
"An Individual Differences Analysis of Double-Aspect Stimulus Perception.","https://scispace.com/paper/an-individual-differences-analysis-of-double-aspect-stimulus-45zb0sseiz","1974","","","G. Alfred Forsyth
R. John Huber","","","Ten double-aspect, human vs. nonhuman stimuli (e.g., vase faces) were presented to a heterogeneous sample of 520 individuals for identification. An individual differences multidimensional scaling analysis resulted in a fourdimensional stimulus space used to subgroup like perceiving Ss. Characterization of the responses to the double-aspect stimuli by each subgroup demonstrated the valueof the approach in studying selective information processing..","In this article, double-aspect, human vs. nonhuman stimuli (e.g., vase faces) were presented to a heterogeneous sample of 520 individuals for identification, and individual differences multidimensional scaling analysis resulted in a fourdimensional stimulus space used to subgroup like perceiving Ss."
"Grouping-Induced Numerosity Biases Vary with Autistic-Like Personality Traits.","https://scispace.com/paper/grouping-induced-numerosity-biases-vary-with-autistic-like-23s1ad2dfc","2021","Journal Article","Journal of Autism and Developmental Disorders","Antonella Pomè
Camilla Caponi
David C. Burr
David C. Burr","10.1007/S10803-021-05029-1","","Individuals with autism spectrum disorder are thought to have a more local than global perceptual style. We used a novel paradigm to investigate how grouping-induced response biases in numerosity judgments depend on autistic-like personality traits in neurotypical adults. Participants judged the numerosity of clouds of dot-pairs connected by thin lines, known to cause underestimation of numerosity. The underestimation bias correlated strongly with autism-spectrum quotient (r = 0.72, Bayes factor > 100), being weaker for participants with high autistic traits. As connecting dots probably activates global grouping mechanisms, causing dot-pairs to be processed as an integrated whole rather than as individual dots, the results suggest that these grouping mechanisms may be weaker in individuals self-reporting high levels of autistic-like traits.","This article used a novel paradigm to investigate how grouping-induced response biases in numerosity judgments depend on autistic-like personality traits in neurotypical adults, finding that underestimation bias correlated strongly with autism spectrum disorder."
